#    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   1850.0      2.450E-14  2.695E-14  2.964E-14  2.796E-14  4425.50  2575.50  .458     0     .000
   1860.0      2.281E-14  2.510E-14  2.760E-14  2.578E-14  4435.50  2575.50  .456     0     .000
   1870.0      2.126E-14  2.339E-14  2.573E-14  2.431E-14  4445.50  2575.50  .454     0     .000
   1880.0      1.983E-14  2.181E-14  2.399E-14  2.275E-14  4455.50  2575.50  .452     0     .000
   1890.0      1.850E-14  2.036E-14  2.239E-14  2.043E-14  4465.50  2575.50  .450     0     .000
   1900.0      1.728E-14  1.901E-14  2.091E-14  1.936E-14  4475.50  2575.50  .448     0     .000
   1910.0      1.615E-14  1.776E-14  1.954E-14  1.853E-14  4485.50  2575.50  .446     0     .000
   1920.0      1.510E-14  1.661E-14  1.827E-14  1.787E-14  4495.50  2575.50  .444     0     .000
   1930.0      1.413E-14  1.554E-14  1.710E-14  1.664E-14  4505.50  2575.50  .442     0     .000
   1940.0      1.323E-14  1.455E-14  1.601E-14  1.514E-14  4515.50  2575.50  .440     0     .000
   1950.0      1.239E-14  1.363E-14  1.500E-14  1.398E-14  4525.50  2575.50  .438     0     .000
   1960.0      1.162E-14  1.278E-14  1.406E-14  1.325E-14  4535.50  2575.50  .436     0     .000
   1970.0      1.090E-14  1.199E-14  1.319E-14  1.264E-14  4545.50  2575.50  .434     0     .000
   1980.0      1.023E-14  1.125E-14  1.238E-14  1.224E-14  4555.50  2575.50  .433     0     .000
   1990.0      9.608E-15  1.057E-14  1.163E-14  1.165E-14  4565.50  2575.50  .431     0     .000
   2000.0      9.029E-15  9.932E-15  1.092E-14  1.101E-14  4575.50  2575.50  .429     0     .000
   .00000      5.194E+00  5.350E+00  5.510E+00  5.440E+00  2575.50  2575.50 1.353     0     .000
   10.000      3.359E+00  3.527E+00  3.704E+00  3.694E+00  2585.50  2575.50 1.343     0     .000
   20.000      1.989E+00  2.128E+00  2.277E+00  2.224E+00  2595.50  2575.50 1.333     0     .000
   30.000      1.110E+00  1.210E+00  1.319E+00  1.200E+00  2605.50  2575.50 1.322     0     .000
   40.000      5.930E-01  6.583E-01  7.307E-01  6.521E-01  2615.50  2575.50 1.312     0     .000
   50.000      3.089E-01  3.491E-01  3.945E-01  3.395E-01  2625.50  2575.50 1.302     0     .000
   60.000      1.541E-01  1.772E-01  2.038E-01  1.773E-01  2635.50  2575.50 1.293     0     .000
   70.000      6.932E-02  7.934E-02  9.080E-02  8.151E-02  2645.50  2575.50 1.283     0     .000
   80.000      4.009E-02  4.566E-02  5.200E-02  4.930E-02  2655.50  2575.50 1.273     0     .000
   90.000      2.651E-02  3.004E-02  3.405E-02  3.280E-02  2665.50  2575.50 1.264     0     .000
   100.00      1.858E-02  2.096E-02  2.364E-02  2.462E-02  2675.50  2575.50 1.254     0     .000
   110.00      1.344E-02  1.508E-02  1.693E-02  1.664E-02  2685.50  2575.50 1.245     0     .000
   120.00      9.936E-03  1.110E-02  1.239E-02  1.097E-02  2695.50  2575.50 1.236     0     .000
   130.00      7.341E-03  8.157E-03  9.063E-03  7.826E-03  2705.50  2575.50 1.227     0     .000
   140.00      5.587E-03  6.177E-03  6.829E-03  5.873E-03  2715.50  2575.50 1.217     0     .000
   150.00      4.250E-03  4.675E-03  5.143E-03  4.226E-03  2725.50  2575.50 1.209     0     .000
   160.00      3.269E-03  3.595E-03  3.955E-03  3.330E-03  2735.50  2575.50 1.200     0     .000
   170.00      2.526E-03  2.779E-03  3.056E-03  2.327E-03  2745.50  2575.50 1.191     0     .000
   180.00      1.961E-03  2.158E-03  2.373E-03  1.770E-03  2755.50  2575.50 1.182     0     .000
   190.00      1.530E-03  1.683E-03  1.851E-03  1.483E-03  2765.50  2575.50 1.174     0     .000
   200.00      1.199E-03  1.319E-03  1.451E-03  1.273E-03  2775.50  2575.50 1.165     0     .000
   210.00      9.435E-04  1.038E-03  1.142E-03  1.015E-03  2785.50  2575.50 1.157     0     .000
   220.00      7.456E-04  8.201E-04  9.022E-04  8.378E-04  2795.50  2575.50 1.149     0     .000
   230.00      5.915E-04  6.506E-04  7.157E-04  6.400E-04  2805.50  2575.50 1.141     0     .000
   240.00      4.710E-04  5.181E-04  5.699E-04  5.522E-04  2815.50  2575.50 1.133     0     .000
   250.00      3.763E-04  4.140E-04  4.554E-04  4.380E-04  2825.50  2575.50 1.125     0     .000
   260.00      3.017E-04  3.319E-04  3.651E-04  3.443E-04  2835.50  2575.50 1.117     0     .000
   270.00      2.427E-04  2.669E-04  2.936E-04  2.682E-04  2845.50  2575.50 1.109     0     .000
   280.00      1.957E-04  2.153E-04  2.368E-04  2.245E-04  2855.50  2575.50 1.101     0     .000
   290.00      1.583E-04  1.741E-04  1.915E-04  1.821E-04  2865.50  2575.50 1.093     0     .000
   300.00      1.284E-04  1.412E-04  1.553E-04  1.534E-04  2875.50  2575.50 1.086     0     .000
   310.00      1.043E-04  1.147E-04  1.262E-04  1.329E-04  2885.50  2575.50 1.078     0     .000
   320.00      8.496E-05  9.346E-05  1.028E-04  1.049E-04  2895.50  2575.50 1.071     0     .000
   330.00      6.933E-05  7.626E-05  8.389E-05  7.947E-05  2905.50  2575.50 1.063     0     .000
   340.00      5.667E-05  6.234E-05  6.858E-05  6.504E-05  2915.50  2575.50 1.056     0     .000
   350.00      4.640E-05  5.104E-05  5.614E-05  5.349E-05  2925.50  2575.50 1.049     0     .000
   360.00      3.801E-05  4.181E-05  4.599E-05  4.311E-05  2935.50  2575.50 1.042     0     .000
   370.00      3.116E-05  3.428E-05  3.771E-05  3.501E-05  2945.50  2575.50 1.035     0     .000
   380.00      2.557E-05  2.813E-05  3.094E-05  2.660E-05  2955.50  2575.50 1.028     0     .000
   390.00      2.099E-05  2.309E-05  2.540E-05  2.275E-05  2965.50  2575.50 1.021     0     .000
   400.00      1.723E-05  1.895E-05  2.084E-05  1.971E-05  2975.50  2575.50 1.014     0     .000
   410.00      1.413E-05  1.555E-05  1.710E-05  1.538E-05  2985.50  2575.50 1.007     0     .000
   420.00      1.159E-05  1.275E-05  1.402E-05  1.320E-05  2995.50  2575.50 1.001     0     .000
   430.00      9.489E-06  1.044E-05  1.148E-05  1.110E-05  3005.50  2575.50  .994     0     .000
   440.00      7.761E-06  8.538E-06  9.391E-06  8.982E-06  3015.50  2575.50  .987     0     .000
   450.00      6.337E-06  6.971E-06  7.668E-06  7.329E-06  3025.50  2575.50  .981     0     .000
   460.00      5.164E-06  5.680E-06  6.248E-06  5.648E-06  3035.50  2575.50  .974     0     .000
   470.00      4.198E-06  4.618E-06  5.080E-06  4.564E-06  3045.50  2575.50  .968     0     .000
   480.00      3.405E-06  3.745E-06  4.120E-06  3.586E-06  3055.50  2575.50  .962     0     .000
   490.00      2.753E-06  3.029E-06  3.331E-06  2.838E-06  3065.50  2575.50  .955     0     .000
   500.00      2.220E-06  2.442E-06  2.686E-06  2.287E-06  3075.50  2575.50  .949     0     .000
   510.00      1.784E-06  1.962E-06  2.159E-06  1.848E-06  3085.50  2575.50  .943     0     .000
   520.00      1.429E-06  1.572E-06  1.729E-06  1.371E-06  3095.50  2575.50  .937     0     .000
   530.00      1.141E-06  1.255E-06  1.381E-06  1.160E-06  3105.50  2575.50  .931     0     .000
