    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   820.00      3.560E-09  3.916E-09  4.308E-09  4.209E-09  3395.50  2575.50  .779     0     .000
   830.00      3.029E-09  3.332E-09  3.665E-09  3.596E-09  3405.50  2575.50  .774     0     .000
   840.00      2.583E-09  2.841E-09  3.126E-09  3.198E-09  3415.50  2575.50  .770     0     .000
   850.00      2.208E-09  2.429E-09  2.672E-09  2.732E-09  3425.50  2575.50  .765     0     .000
   860.00      1.892E-09  2.081E-09  2.289E-09  2.249E-09  3435.50  2575.50  .761     0     .000
   870.00      1.624E-09  1.786E-09  1.965E-09  1.893E-09  3445.50  2575.50  .756     0     .000
   880.00      1.397E-09  1.537E-09  1.690E-09  1.614E-09  3455.50  2575.50  .752     0     .000
   890.00      1.204E-09  1.325E-09  1.457E-09  1.451E-09  3465.50  2575.50  .748     0     .000
   900.00      1.040E-09  1.144E-09  1.258E-09  1.261E-09  3475.50  2575.50  .743     0     .000
   910.00      8.994E-10  9.893E-10  1.088E-09  1.099E-09  3485.50  2575.50  .739     0     .000
   920.00      7.793E-10  8.572E-10  9.429E-10  9.424E-10  3495.50  2575.50  .735     0     .000
   930.00      6.762E-10  7.438E-10  8.182E-10  8.068E-10  3505.50  2575.50  .731     0     .000
   940.00      5.873E-10  6.460E-10  7.106E-10  7.076E-10  3515.50  2575.50  .726     0     .000
   950.00      5.105E-10  5.615E-10  6.177E-10  6.045E-10  3525.50  2575.50  .722     0     .000
   960.00      4.441E-10  4.885E-10  5.374E-10  5.216E-10  3535.50  2575.50  .718     0     .000
   970.00      3.867E-10  4.254E-10  4.679E-10  4.678E-10  3545.50  2575.50  .714     0     .000
   980.00      3.370E-10  3.707E-10  4.077E-10  4.102E-10  3555.50  2575.50  .710     0     .000
   990.00      2.939E-10  3.233E-10  3.556E-10  3.556E-10  3565.50  2575.50  .706     0     .000
   1000.0      2.565E-10  2.822E-10  3.104E-10  3.200E-10  3575.50  2575.50  .702     0     .000
   1010.0      2.241E-10  2.465E-10  2.711E-10  2.888E-10  3585.50  2575.50  .698     0     .000
   1020.0      1.959E-10  2.155E-10  2.370E-10  2.506E-10  3595.50  2575.50  .694     0     .000
   1030.0      1.714E-10  1.885E-10  2.074E-10  2.171E-10  3605.50  2575.50  .691     0     .000
   1040.0      1.501E-10  1.651E-10  1.816E-10  1.884E-10  3615.50  2575.50  .687     0     .000
   1050.0      1.315E-10  1.447E-10  1.591E-10  1.693E-10  3625.50  2575.50  .683     0     .000
   1060.0      1.153E-10  1.269E-10  1.395E-10  1.435E-10  3635.50  2575.50  .679     0     .000
   1070.0      1.012E-10  1.113E-10  1.225E-10  1.275E-10  3645.50  2575.50  .676     0     .000
   1080.0      8.891E-11  9.780E-11  1.076E-10  1.135E-10  3655.50  2575.50  .672     0     .000
   1090.0      7.815E-11  8.597E-11  9.456E-11  1.005E-10  3665.50  2575.50  .668     0     .000
   1100.0      6.875E-11  7.562E-11  8.319E-11  8.754E-11  3675.50  2575.50  .665     0     .000
   1110.0      6.052E-11  6.658E-11  7.323E-11  8.014E-11  3685.50  2575.50  .661     0     .000
   1120.0      5.332E-11  5.866E-11  6.452E-11  7.221E-11  3695.50  2575.50  .657     0     .000
   1130.0      4.702E-11  5.172E-11  5.689E-11  6.207E-11  3705.50  2575.50  .654     0     .000
   1140.0      4.149E-11  4.563E-11  5.020E-11  5.635E-11  3715.50  2575.50  .650     0     .000
   1150.0      3.663E-11  4.030E-11  4.433E-11  5.032E-11  3725.50  2575.50  .647     0     .000
   1160.0      3.237E-11  3.561E-11  3.917E-11  4.371E-11  3735.50  2575.50  .643     0     .000
   1170.0      2.863E-11  3.149E-11  3.464E-11  3.895E-11  3745.50  2575.50  .640     0     .000
   1180.0      2.534E-11  2.787E-11  3.066E-11  3.362E-11  3755.50  2575.50  .637     0     .000
   1190.0      2.244E-11  2.468E-11  2.715E-11  3.004E-11  3765.50  2575.50  .633     0     .000
   1200.0      1.989E-11  2.188E-11  2.407E-11  2.640E-11  3775.50  2575.50  .630     0     .000
   1210.0      1.764E-11  1.940E-11  2.134E-11  2.398E-11  3785.50  2575.50  .627     0     .000
   1220.0      1.566E-11  1.722E-11  1.895E-11  2.085E-11  3795.50  2575.50  .623     0     .000
   1230.0      1.391E-11  1.530E-11  1.683E-11  1.855E-11  3805.50  2575.50  .620     0     .000
   1240.0      1.236E-11  1.360E-11  1.496E-11  1.635E-11  3815.50  2575.50  .617     0     .000
   1250.0      1.100E-11  1.210E-11  1.331E-11  1.440E-11  3825.50  2575.50  .613     0     .000
   1260.0      9.790E-12  1.077E-11  1.185E-11  1.261E-11  3835.50  2575.50  .610     0     .000
   1270.0      8.722E-12  9.594E-12  1.055E-11  1.159E-11  3845.50  2575.50  .607     0     .000
   1280.0      7.775E-12  8.553E-12  9.408E-12  1.021E-11  3855.50  2575.50  .604     0     .000
   1290.0      6.937E-12  7.631E-12  8.394E-12  9.057E-12  3865.50  2575.50  .601     0     .000
   1300.0      6.193E-12  6.812E-12  7.494E-12  8.157E-12  3875.50  2575.50  .598     0     .000
   1310.0      5.533E-12  6.086E-12  6.695E-12  7.138E-12  3885.50  2575.50  .595     0     .000
   1320.0      4.945E-12  5.440E-12  5.984E-12  6.147E-12  3895.50  2575.50  .592     0     .000
   1330.0      4.424E-12  4.866E-12  5.353E-12  5.501E-12  3905.50  2575.50  .589     0     .000
   1340.0      3.960E-12  4.356E-12  4.792E-12  4.834E-12  3915.50  2575.50  .586     0     .000
   1350.0      3.548E-12  3.903E-12  4.293E-12  4.253E-12  3925.50  2575.50  .583     0     .000
   1360.0      3.181E-12  3.499E-12  3.849E-12  3.703E-12  3935.50  2575.50  .580     0     .000
   1370.0      2.854E-12  3.140E-12  3.454E-12  3.114E-12  3945.50  2575.50  .577     0     .000
   1380.0      2.563E-12  2.820E-12  3.102E-12  2.759E-12  3955.50  2575.50  .574     0     .000
   1390.0      2.304E-12  2.534E-12  2.787E-12  2.536E-12  3965.50  2575.50  .571     0     .000
   1400.0      2.072E-12  2.279E-12  2.507E-12  2.289E-12  3975.50  2575.50  .568     0     .000
   1410.0      1.865E-12  2.052E-12  2.257E-12  2.032E-12  3985.50  2575.50  .565     0     .000
   1420.0      1.680E-12  1.848E-12  2.033E-12  1.822E-12  3995.50  2575.50  .562     0     .000
   1430.0      1.515E-12  1.666E-12  1.833E-12  1.618E-12  4005.50  2575.50  .560     0     .000
   1440.0      1.367E-12  1.503E-12  1.654E-12  1.449E-12  4015.50  2575.50  .557     0     .000
