    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   1290.0      3.946E-12  4.340E-12  4.774E-12  4.017E-12  3865.50  2575.50  .601     0     .000
   1300.0      3.512E-12  3.864E-12  4.250E-12  3.575E-12  3875.50  2575.50  .598     0     .000
   1310.0      3.129E-12  3.442E-12  3.786E-12  3.178E-12  3885.50  2575.50  .595     0     .000
   1320.0      2.789E-12  3.068E-12  3.374E-12  2.863E-12  3895.50  2575.50  .592     0     .000
   1330.0      2.487E-12  2.736E-12  3.010E-12  2.552E-12  3905.50  2575.50  .589     0     .000
   1340.0      2.221E-12  2.443E-12  2.687E-12  2.353E-12  3915.50  2575.50  .586     0     .000
   1350.0      1.984E-12  2.182E-12  2.400E-12  2.114E-12  3925.50  2575.50  .583     0     .000
   1360.0      1.774E-12  1.951E-12  2.146E-12  1.853E-12  3935.50  2575.50  .580     0     .000
   1370.0      1.587E-12  1.746E-12  1.921E-12  1.570E-12  3945.50  2575.50  .577     0     .000
   1380.0      1.422E-12  1.564E-12  1.720E-12  1.434E-12  3955.50  2575.50  .574     0     .000
   1390.0      1.274E-12  1.402E-12  1.542E-12  1.350E-12  3965.50  2575.50  .571     0     .000
   1400.0      1.143E-12  1.257E-12  1.383E-12  1.205E-12  3975.50  2575.50  .568     0     .000
   1410.0      1.026E-12  1.129E-12  1.242E-12  1.105E-12  3985.50  2575.50  .565     0     .000
   1420.0      9.222E-13  1.014E-12  1.116E-12  1.001E-12  3995.50  2575.50  .562     0     .000
   1430.0      8.293E-13  9.122E-13  1.003E-12  8.898E-13  4005.50  2575.50  .560     0     .000
   1440.0      7.464E-13  8.210E-13  9.031E-13  8.128E-13  4015.50  2575.50  .557     0     .000
   1450.0      6.723E-13  7.396E-13  8.135E-13  7.271E-13  4025.50  2575.50  .554     0     .000
   1460.0      6.061E-13  6.667E-13  7.334E-13  6.616E-13  4035.50  2575.50  .551     0     .000
   1470.0      5.469E-13  6.016E-13  6.617E-13  5.665E-13  4045.50  2575.50  .549     0     .000
   1480.0      4.938E-13  5.432E-13  5.975E-13  5.069E-13  4055.50  2575.50  .546     0     .000
   1490.0      4.463E-13  4.909E-13  5.400E-13  4.512E-13  4065.50  2575.50  .543     0     .000
   1500.0      4.037E-13  4.441E-13  4.885E-13  3.982E-13  4075.50  2575.50  .541     0     .000
   1510.0      3.655E-13  4.020E-13  4.422E-13  3.791E-13  4085.50  2575.50  .538     0     .000
   1520.0      3.311E-13  3.642E-13  4.007E-13  3.581E-13  4095.50  2575.50  .535     0     .000
   1530.0      3.003E-13  3.303E-13  3.633E-13  3.294E-13  4105.50  2575.50  .533     0     .000
   1540.0      2.725E-13  2.997E-13  3.297E-13  3.024E-13  4115.50  2575.50  .530     0     .000
   1550.0      2.475E-13  2.723E-13  2.995E-13  2.743E-13  4125.50  2575.50  .527     0     .000
   1560.0      2.250E-13  2.475E-13  2.723E-13  2.542E-13  4135.50  2575.50  .525     0     .000
   1570.0      2.047E-13  2.252E-13  2.477E-13  2.295E-13  4145.50  2575.50  .522     0     .000
   1580.0      1.864E-13  2.051E-13  2.256E-13  2.085E-13  4155.50  2575.50  .520     0     .000
   1590.0      1.699E-13  1.869E-13  2.056E-13  1.866E-13  4165.50  2575.50  .517     0     .000
   1600.0      1.550E-13  1.704E-13  1.875E-13  1.710E-13  4175.50  2575.50  .515     0     .000
   1610.0      1.415E-13  1.556E-13  1.712E-13  1.600E-13  4185.50  2575.50  .512     0     .000
   1620.0      1.292E-13  1.422E-13  1.564E-13  1.492E-13  4195.50  2575.50  .510     0     .000
   1630.0      1.182E-13  1.300E-13  1.430E-13  1.370E-13  4205.50  2575.50  .508     0     .000
   1640.0      1.081E-13  1.190E-13  1.309E-13  1.240E-13  4215.50  2575.50  .505     0     .000
   1650.0      9.906E-14  1.090E-13  1.199E-13  1.168E-13  4225.50  2575.50  .503     0     .000
   1660.0      9.080E-14  9.988E-14  1.099E-13  1.053E-13  4235.50  2575.50  .500     0     .000
   1670.0      8.330E-14  9.164E-14  1.008E-13  9.461E-14  4245.50  2575.50  .498     0     .000
   1680.0      7.649E-14  8.414E-14  9.255E-14  8.503E-14  4255.50  2575.50  .496     0     .000
   1690.0      7.029E-14  7.732E-14  8.505E-14  7.769E-14  4265.50  2575.50  .493     0     .000
   1700.0      6.464E-14  7.111E-14  7.822E-14  7.206E-14  4275.50  2575.50  .491     0     .000
   1710.0      5.950E-14  6.545E-14  7.199E-14  6.597E-14  4285.50  2575.50  .489     0     .000
   1720.0      5.481E-14  6.029E-14  6.632E-14  6.032E-14  4295.50  2575.50  .487     0     .000
   1730.0      5.053E-14  5.558E-14  6.114E-14  5.656E-14  4305.50  2575.50  .484     0     .000
   1740.0      4.662E-14  5.128E-14  5.641E-14  5.160E-14  4315.50  2575.50  .482     0     .000
   1750.0      4.305E-14  4.735E-14  5.209E-14  4.593E-14  4325.50  2575.50  .480     0     .000
   1760.0      3.978E-14  4.376E-14  4.813E-14  4.194E-14  4335.50  2575.50  .478     0     .000
   1770.0      3.679E-14  4.047E-14  4.451E-14  3.974E-14  4345.50  2575.50  .475     0     .000
   1780.0      3.405E-14  3.745E-14  4.120E-14  3.760E-14  4355.50  2575.50  .473     0     .000
   1790.0      3.154E-14  3.469E-14  3.816E-14  3.325E-14  4365.50  2575.50  .471     0     .000
   1800.0      2.923E-14  3.216E-14  3.537E-14  3.203E-14  4375.50  2575.50  .469     0     .000
   1810.0      2.712E-14  2.983E-14  3.281E-14  2.948E-14  4385.50  2575.50  .467     0     .000
   1820.0      2.517E-14  2.769E-14  3.046E-14  2.735E-14  4395.50  2575.50  .465     0     .000
   1830.0      2.339E-14  2.573E-14  2.830E-14  2.473E-14  4405.50  2575.50  .463     0     .000
   1840.0      2.174E-14  2.392E-14  2.631E-14  2.297E-14  4415.50  2575.50  .460     0     .000
   1850.0      2.023E-14  2.225E-14  2.448E-14  2.140E-14  4425.50  2575.50  .458     0     .000
   1860.0      1.883E-14  2.072E-14  2.279E-14  2.013E-14  4435.50  2575.50  .456     0     .000
   1870.0      1.755E-14  1.930E-14  2.123E-14  1.824E-14  4445.50  2575.50  .454     0     .000
   1880.0      1.636E-14  1.800E-14  1.979E-14  1.760E-14  4455.50  2575.50  .452     0     .000
   1890.0      1.526E-14  1.679E-14  1.847E-14  1.682E-14  4465.50  2575.50  .450     0     .000
   1900.0      1.425E-14  1.567E-14  1.724E-14  1.565E-14  4475.50  2575.50  .448     0     .000
   1910.0      1.331E-14  1.464E-14  1.611E-14  1.435E-14  4485.50  2575.50  .446     0     .000
   1920.0      1.244E-14  1.369E-14  1.506E-14  1.319E-14  4495.50  2575.50  .444     0     .000
   1930.0      1.164E-14  1.281E-14  1.409E-14  1.229E-14  4505.50  2575.50  .442     0     .000
   1940.0      1.090E-14  1.199E-14  1.319E-14  1.114E-14  4515.50  2575.50  .440     0     .000
   1950.0      1.021E-14  1.123E-14  1.235E-14  1.032E-14  4525.50  2575.50  .438     0     .000
