#   Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   1550.0      1.949E-13  2.144E-13  2.359E-13  2.309E-13  4125.50  2575.50  .527     0     .000
   1560.0      1.771E-13  1.948E-13  2.143E-13  2.057E-13  4135.50  2575.50  .525     0     .000
   1570.0      1.610E-13  1.771E-13  1.948E-13  1.841E-13  4145.50  2575.50  .522     0     .000
   1580.0      1.465E-13  1.611E-13  1.773E-13  1.586E-13  4155.50  2575.50  .520     0     .000
   1590.0      1.334E-13  1.467E-13  1.614E-13  1.456E-13  4165.50  2575.50  .517     0     .000
   1600.0      1.216E-13  1.338E-13  1.471E-13  1.317E-13  4175.50  2575.50  .515     0     .000
   1610.0      1.109E-13  1.220E-13  1.342E-13  1.189E-13  4185.50  2575.50  .512     0     .000
   1620.0      1.013E-13  1.114E-13  1.225E-13  1.079E-13  4195.50  2575.50  .510     0     .000
   1630.0      9.254E-14  1.018E-13  1.120E-13  9.760E-14  4205.50  2575.50  .508     0     .000
   1640.0      8.463E-14  9.310E-14  1.024E-13  8.469E-14  4215.50  2575.50  .505     0     .000
   1650.0      7.747E-14  8.521E-14  9.373E-14  7.565E-14  4225.50  2575.50  .503     0     .000
   1660.0      7.097E-14  7.806E-14  8.587E-14  6.805E-14  4235.50  2575.50  .500     0     .000
   1670.0      6.507E-14  7.157E-14  7.873E-14  6.255E-14  4245.50  2575.50  .498     0     .000
   1680.0      5.971E-14  6.568E-14  7.225E-14  6.059E-14  4255.50  2575.50  .496     0     .000
   1690.0      5.483E-14  6.032E-14  6.635E-14  5.407E-14  4265.50  2575.50  .493     0     .000
   1700.0      5.040E-14  5.544E-14  6.099E-14  4.883E-14  4275.50  2575.50  .491     0     .000
   1710.0      4.636E-14  5.100E-14  5.610E-14  4.530E-14  4285.50  2575.50  .489     0     .000
   1720.0      4.269E-14  4.695E-14  5.165E-14  4.062E-14  4295.50  2575.50  .487     0     .000
   1730.0      3.933E-14  4.326E-14  4.759E-14  3.726E-14  4305.50  2575.50  .484     0     .000
   1740.0      3.627E-14  3.990E-14  4.389E-14  3.552E-14  4315.50  2575.50  .482     0     .000
   1750.0      3.347E-14  3.682E-14  4.050E-14  3.326E-14  4325.50  2575.50  .480     0     .000
   1760.0      3.092E-14  3.401E-14  3.741E-14  3.090E-14  4335.50  2575.50  .478     0     .000
   1770.0      2.858E-14  3.144E-14  3.458E-14  2.794E-14  4345.50  2575.50  .475     0     .000
   1780.0      2.644E-14  2.908E-14  3.199E-14  2.594E-14  4355.50  2575.50  .473     0     .000
   1790.0      2.448E-14  2.692E-14  2.962E-14  2.421E-14  4365.50  2575.50  .471     0     .000
   1800.0      2.268E-14  2.494E-14  2.744E-14  2.234E-14  4375.50  2575.50  .469     0     .000
   1810.0      2.103E-14  2.313E-14  2.544E-14  2.104E-14  4385.50  2575.50  .467     0     .000
   1820.0      1.951E-14  2.146E-14  2.361E-14  1.970E-14  4395.50  2575.50  .465     0     .000
   1830.0      1.812E-14  1.993E-14  2.192E-14  1.840E-14  4405.50  2575.50  .463     0     .000
   1840.0      1.684E-14  1.852E-14  2.037E-14  1.703E-14  4415.50  2575.50  .460     0     .000
   1850.0      1.566E-14  1.722E-14  1.895E-14  1.597E-14  4425.50  2575.50  .458     0     .000
   1860.0      1.457E-14  1.603E-14  1.763E-14  1.535E-14  4435.50  2575.50  .456     0     .000
   1870.0      1.357E-14  1.493E-14  1.642E-14  1.404E-14  4445.50  2575.50  .454     0     .000
   1880.0      1.265E-14  1.391E-14  1.530E-14  1.318E-14  4455.50  2575.50  .452     0     .000
   1890.0      1.180E-14  1.298E-14  1.427E-14  1.255E-14  4465.50  2575.50  .450     0     .000
   1900.0      1.101E-14  1.211E-14  1.332E-14  1.215E-14  4475.50  2575.50  .448     0     .000
   1910.0      1.028E-14  1.131E-14  1.244E-14  1.204E-14  4485.50  2575.50  .446     0     .000
   1920.0      9.608E-15  1.057E-14  1.163E-14  1.087E-14  4495.50  2575.50  .444     0     .000
   1930.0      8.985E-15  9.883E-15  1.087E-14  1.062E-14  4505.50  2575.50  .442     0     .000
   1940.0      8.407E-15  9.248E-15  1.017E-14  9.803E-15  4515.50  2575.50  .440     0     .000
   1950.0      7.872E-15  8.659E-15  9.525E-15  9.277E-15  4525.50  2575.50  .438     0     .000
   1960.0      7.375E-15  8.113E-15  8.924E-15  8.731E-15  4535.50  2575.50  .436     0     .000
   1970.0      6.914E-15  7.606E-15  8.366E-15  7.918E-15  4545.50  2575.50  .434     0     .000
   1980.0      6.486E-15  7.135E-15  7.848E-15  7.252E-15  4555.50  2575.50  .433     0     .000
   1990.0      6.088E-15  6.697E-15  7.367E-15  7.005E-15  4565.50  2575.50  .431     0     .000
   2000.0      5.718E-15  6.290E-15  6.919E-15  6.668E-15  4575.50  2575.50  .429     0     .000
   .00000      5.156E+00  5.310E+00  5.470E+00  5.097E+00  2575.50  2575.50 1.353     0     .000
   10.000      3.343E+00  3.510E+00  3.686E+00  3.355E+00  2585.50  2575.50 1.343     0     .000
   20.000      1.976E+00  2.114E+00  2.262E+00  1.955E+00  2595.50  2575.50 1.333     0     .000
   30.000      1.101E+00  1.200E+00  1.308E+00  1.066E+00  2605.50  2575.50 1.322     0     .000
   40.000      5.867E-01  6.513E-01  7.229E-01  5.368E-01  2615.50  2575.50 1.312     0     .000
   50.000      3.054E-01  3.451E-01  3.899E-01  2.765E-01  2625.50  2575.50 1.302     0     .000
   60.000      1.519E-01  1.747E-01  2.008E-01  1.551E-01  2635.50  2575.50 1.293     0     .000
   70.000      6.799E-02  7.781E-02  8.905E-02  6.871E-02  2645.50  2575.50 1.283     0     .000
   80.000      3.919E-02  4.463E-02  5.083E-02  4.131E-02  2655.50  2575.50 1.273     0     .000
   90.000      2.585E-02  2.930E-02  3.320E-02  2.969E-02  2665.50  2575.50 1.264     0     .000
   100.00      1.809E-02  2.040E-02  2.300E-02  2.277E-02  2675.50  2575.50 1.254     0     .000
   110.00      1.305E-02  1.465E-02  1.644E-02  1.719E-02  2685.50  2575.50 1.245     0     .000
   120.00      9.632E-03  1.076E-02  1.201E-02  1.218E-02  2695.50  2575.50 1.236     0     .000
   130.00      7.101E-03  7.890E-03  8.767E-03  8.110E-03  2705.50  2575.50 1.227     0     .000
   140.00      5.394E-03  5.963E-03  6.592E-03  5.702E-03  2715.50  2575.50 1.217     0     .000
   150.00      4.095E-03  4.504E-03  4.954E-03  4.576E-03  2725.50  2575.50 1.209     0     .000
   160.00      3.143E-03  3.458E-03  3.803E-03  3.608E-03  2735.50  2575.50 1.200     0     .000
   170.00      2.425E-03  2.667E-03  2.934E-03  2.596E-03  2745.50  2575.50 1.191     0     .000
   180.00      1.879E-03  2.067E-03  2.274E-03  2.027E-03  2755.50  2575.50 1.182     0     .000
   190.00      1.463E-03  1.609E-03  1.770E-03  1.512E-03  2765.50  2575.50 1.174     0     .000
   200.00      1.144E-03  1.259E-03  1.384E-03  1.177E-03  2775.50  2575.50 1.165     0     .000
   210.00      8.986E-04  9.885E-04  1.087E-03  8.641E-04  2785.50  2575.50 1.157     0     .000
   220.00      7.086E-04  7.795E-04  8.574E-04  6.565E-04  2795.50  2575.50 1.149     0     .000
   230.00      5.610E-04  6.171E-04  6.788E-04  5.446E-04  2805.50  2575.50 1.141     0     .000
   240.00      4.457E-04  4.903E-04  5.393E-04  4.470E-04  2815.50  2575.50 1.133     0     .000
   250.00      3.554E-04  3.909E-04  4.300E-04  3.809E-04  2825.50  2575.50 1.125     0     .000
   260.00      2.843E-04  3.127E-04  3.440E-04  3.014E-04  2835.50  2575.50 1.117     0     .000
   270.00      2.281E-04  2.509E-04  2.760E-04  2.470E-04  2845.50  2575.50 1.109     0     .000
   280.00      1.836E-04  2.019E-04  2.221E-04  2.156E-04  2855.50  2575.50 1.101     0     .000
   290.00      1.481E-04  1.630E-04  1.792E-04  1.719E-04  2865.50  2575.50 1.093     0     .000
   300.00      1.198E-04  1.318E-04  1.450E-04  1.428E-04  2875.50  2575.50 1.086     0     .000
   310.00      9.716E-05  1.069E-04  1.176E-04  1.168E-04  2885.50  2575.50 1.078     0     .000
   320.00      7.893E-05  8.683E-05  9.551E-05  9.073E-05  2895.50  2575.50 1.071     0     .000
   330.00      6.425E-05  7.067E-05  7.774E-05  7.367E-05  2905.50  2575.50 1.063     0     .000
   340.00      5.238E-05  5.762E-05  6.338E-05  5.580E-05  2915.50  2575.50 1.056     0     .000
   350.00      4.277E-05  4.705E-05  5.176E-05  4.636E-05  2925.50  2575.50 1.049     0     .000
   360.00      3.493E-05  3.842E-05  4.226E-05  3.760E-05  2935.50  2575.50 1.042     0     .000
   370.00      2.855E-05  3.140E-05  3.454E-05  3.062E-05  2945.50  2575.50 1.035     0     .000
   380.00      2.335E-05  2.568E-05  2.825E-05  2.639E-05  2955.50  2575.50 1.028     0     .000
   390.00      1.910E-05  2.101E-05  2.312E-05  2.026E-05  2965.50  2575.50 1.021     0     .000
   400.00      1.563E-05  1.719E-05  1.891E-05  1.622E-05  2975.50  2575.50 1.014     0     .000
   410.00      1.278E-05  1.406E-05  1.546E-05  1.470E-05  2985.50  2575.50 1.007     0     .000
   420.00      1.044E-05  1.149E-05  1.264E-05  1.156E-05  2995.50  2575.50 1.001     0     .000
   430.00      8.523E-06  9.375E-06  1.031E-05  9.453E-06  3005.50  2575.50  .994     0     .000
   440.00      6.946E-06  7.641E-06  8.405E-06  8.031E-06  3015.50  2575.50  .987     0     .000
